POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,Price_Lakhs,City,Locality,City_Grouped,Property_Id,Price_Per_SqFt,Log_Sqft,BHK_Sqft_Ratio,Is_RK,Is_Dealer_Or_Builder,Is_UC_RERA,Is_Resale_Ready,Is_Luxury
Dealer,0,0,3,BHK,1300.148588,1,1,"Amblipura,Bangalore",12.915026,77.668562,70.0,Bangalore,Amblipura,Bangalore,15042,5384.000001698268,7.171002682598195,433.38286266666665,0,1,0,1,0
Dealer,1,1,2,BHK,849.5670995999999,0,1,"Thane West,Lalitpur",19.18,72.96333,78.5,Lalitpur,Thane West,Lalitpur,15043,9239.999999642172,6.745903303021397,424.78354979999995,0,1,1,0,0
Owner,1,0,1,BHK,1050.030883,0,1,"Kakkanad,Kochi",9.930471,76.271273,51.0,Kochi,Kakkanad,Kochi,15044,4857.000001208537,6.9575267548410515,1050.030883,0,0,0,0,0
Dealer,1,0,1,BHK,474.1935484,0,1,"Salugara,Siliguri",26.724219,88.326357,14.7,Siliguri,Salugara,Other_City,15045,3099.999999915646,6.163722191356945,474.1935484,0,1,0,0,0
Owner,0,0,2,BHK,960.0,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,42.0,Bangalore,Electronics City Phase 1,Bangalore,15046,4375.0,6.8679744089702925,480.0,0,0,0,1,0
Owner,0,0,2,BHK,1460.101868,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,43.0,Ghaziabad,Crossing Republik,Ghaziabad,15047,2944.9999991370464,7.2869461341660315,730.050934,0,0,0,1,0
Owner,0,0,2,BHK,986.1932939,1,1,"Oragadam,Chennai",13.09,80.27,45.0,Chennai,Oragadam,Chennai,15048,4562.99999993338,6.8948658600769965,493.09664695,0,0,0,1,0
Dealer,0,1,4,BHK,4656.390495000001,1,0,"Sector-112 Gurgaon,Gurgaon",28.525772,77.013644,290.0,Gurgaon,Sector-112 Gurgaon,Gurgaon,15049,6227.99999938579,8.446210590658817,1164.0976237500001,0,1,0,0,1
Owner,0,0,2,BHK,1245.189042,1,1,"Bistupur,Jamshedpur",22.788421,86.180615,55.0,Jamshedpur,Bistupur,Other_City,15050,4417.0000011933935,7.127845406940343,622.594521,0,0,0,1,0
Owner,0,0,3,BHK,1860.288535,1,1,"New Town,Kolkata",22.5922,88.484911,98.0,Kolkata,New Town,Kolkata,15051,5267.999998720629,7.5290242876119695,620.0961783333333,0,0,0,1,0
Dealer,0,0,2,BHK,850.9672661000001,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,150.0,Lalitpur,Goregaon (East),Lalitpur,15052,17627.000000535038,6.747548106020823,425.48363305000004,0,1,0,1,1
Owner,0,0,2,BHK,1120.071685,1,1,"JP Nagar,Bangalore",12.905368,77.580403,75.0,Bangalore,JP Nagar,Bangalore,15053,6695.999997535872,7.022040368396035,560.0358425,0,0,0,1,0
Dealer,0,1,3,BHK,1639.240905,1,1,"Wadala East,Maharashtra",19.014858,72.8662,520.0,Maharashtra,Wadala East,Maharashtra,15054,31722.000007070343,7.4025984033231635,546.413635,0,1,0,1,1
Dealer,0,0,3,BHK,1638.080555,1,1,"VIP Haldirams,Kolkata",22.58335,88.354623,85.0,Kolkata,VIP Haldirams,Kolkata,15055,5189.000000064099,7.401890726407326,546.0268516666666,0,1,0,1,0
Dealer,0,0,3,BHK,2307.41924,1,1,"Sector-107 Gurgaon,Gurgaon",28.507037,76.970772,130.0,Gurgaon,Sector-107 Gurgaon,Gurgaon,15056,5634.000000797428,7.744318257579413,769.1397466666667,0,1,0,1,0
Dealer,0,0,4,BHK,2999.88462,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,260.0,Pune,Kalyani Nagar,Pune,15057,8666.999999486647,8.006662397516983,749.971155,0,1,0,1,1
Dealer,0,0,3,BHK,1756.146513,1,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,280.0,Mumbai,Kanjur Marg (East),Mumbai,15058,15943.999998136831,7.471446472872137,585.382171,0,1,0,1,1
Dealer,1,0,3,BHK,1471.297636,0,1,"Ajmer Road,Jaipur",26.928785,75.828002,30.5,Jaipur,Ajmer Road,Jaipur,15059,2073.0000003887726,7.2945794772190515,490.43254533333334,0,1,0,0,0
Owner,0,1,2,BHK,1180.208806,1,1,"Gunjur,Bangalore",12.923762,77.736688,52.0,Bangalore,Gunjur,Bangalore,15060,4406.000000647343,7.074293604972354,590.104403,0,0,0,1,0
Dealer,0,0,3,BHK,1795.0708329999998,1,1,"Manpada,Lalitpur",24.69028,78.41889,370.0,Lalitpur,Manpada,Lalitpur,15061,20611.999994542835,7.493356687394012,598.3569443333332,0,1,0,1,1
Builder,1,0,2,BHK,1098.461538,0,0,"Thukalassery,Pathanamthitta",9.26472,76.78721999999999,35.7,Pathanamthitta,Thukalassery,Other_City,15062,3250.0000013655467,7.002575828027792,549.230769,0,1,0,0,0
Owner,0,0,1,BHK,552.0654864,1,1,"Kallikuppam,Chennai",13.09,80.27,29.0,Chennai,Kallikuppam,Chennai,15063,5252.999999892766,6.315476414764375,552.0654864,0,0,0,1,0
Dealer,1,1,2,BHK,911.9380987,0,1,"Kolshet Road,Mumbai",19.249861,72.96386600000001,99.0,Mumbai,Kolshet Road,Mumbai,15064,10856.000000562319,6.816668078405981,455.96904935,0,1,1,0,0
Dealer,0,0,3,BHK,1521.898427,1,1,"Thane West,Lalitpur",19.18,72.96333,270.0,Lalitpur,Thane West,Lalitpur,15065,17741.000004332087,7.328370657959351,507.2994756666667,0,1,0,1,1
Dealer,0,0,2,BHK,1050.204918,1,1,"Sahakar Nagar,Lalitpur",18.483321,73.850433,41.0,Lalitpur,Sahakar Nagar,Lalitpur,15066,3904.0000001218814,6.957692326182111,525.102459,0,1,0,1,0
Dealer,0,0,3,BHK,1675.163875,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,92.0,Noida,Sector-150 Noida,Noida,15067,5491.999999104565,7.424263053708426,558.3879583333334,0,1,0,1,0
Dealer,0,1,2,BHK,941.8996629,1,1,"Sector-1 Vaishali,Ghaziabad",28.6423,77.3445,47.5,Ghaziabad,Sector-1 Vaishali,Ghaziabad,15068,5042.9999999950105,6.848959874957515,470.94983145,0,1,0,1,0
Dealer,1,0,2,BHK,862.3012664999999,0,1,"Tilak Nagar,Lalitpur",28.6396,77.0884,160.0,Lalitpur,Tilak Nagar,Lalitpur,15069,18555.000000107273,6.760763722285461,431.15063324999994,0,1,0,0,1
Dealer,0,0,3,BHK,1665.124884,1,1,"Undri,Pune",18.452663,73.93104,72.0,Pune,Undri,Pune,15070,4324.00000095128,7.4182557803015525,555.0416280000001,0,1,0,1,0
Owner,0,0,3,BHK,1310.219714,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,65.0,Ghaziabad,Raj Nagar Extension,Ghaziabad,15071,4960.999999119232,7.178713062398962,436.7399046666667,0,0,0,1,0
Owner,0,0,2,BHK,880.5031447,1,1,"Waghodia,Vadodara",22.294094,73.23368599999999,14.0,Vadodara,Waghodia,Vadodara,15072,1589.9999999170927,6.781628569273422,440.25157235,0,0,0,1,0
Dealer,0,0,2,BHK,999.0896677,1,1,"Madambakkam,Chennai",12.900422,80.159352,43.9,Chennai,Madambakkam,Chennai,15073,4394.000000126315,6.907844942662229,499.54483385,0,1,0,1,0
Dealer,1,1,2,BHK,687.7865777000001,0,1,"Fatehabad Road,Agra",27.1,78.19,16.5,Agra,Fatehabad Road,Other_City,15074,2399.0000001420494,6.534931466425399,343.89328885000003,0,1,1,0,0
Owner,0,0,1,BHK,320.0,1,1,"Patanjali Yogpeeth,Haridwar",29.892311,78.000723,12.0,Haridwar,Patanjali Yogpeeth,Other_City,15075,3750.0,5.771441123130016,320.0,0,0,0,1,0
Owner,0,0,2,BHK,849.8583569,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,15.0,Bhiwadi,Alwar Bhiwadi Road,Other_City,15076,1765.0000000841317,6.746245671594446,424.92917845,0,0,0,1,0
Owner,0,0,2,BHK,1200.0,1,1,"Bapod,Vadodara",22.304805,73.23414,21.0,Vadodara,Bapod,Vadodara,15077,1750.0,7.0909098220799835,600.0,0,0,0,1,0
Owner,0,0,2,BHK,799.8792635,1,1,"Vikay Colony,Latur",18.395217,76.55651999999999,26.5,Latur,Vikay Colony,Other_City,15078,3313.0000000306295,6.68571020349738,399.93963175,0,0,0,1,0
Builder,1,1,1,BHK,606.5359477000001,0,0,"Gangapur,Lalitpur",24.69028,78.41889,23.2,Lalitpur,Gangapur,Lalitpur,15079,3825.000000078313,6.409411346632765,606.5359477000001,0,1,1,0,0
Dealer,1,1,3,BHK,1623.913043,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,74.7,Noida,Sector-150 Noida,Noida,15080,4600.000001354752,7.3932095813320196,541.3043476666667,0,1,1,0,0
Dealer,0,0,3,BHK,1520.912548,1,1,"New Town,Kolkata",22.5922,88.484911,80.0,Kolkata,New Town,Kolkata,15081,5259.9999983694,7.327723078163726,506.9708493333333,0,1,0,1,0
Dealer,0,0,3,BHK,1187.8835869999998,1,1,"Anand Nagar,Lalitpur",18.476532,73.820689,120.0,Lalitpur,Anand Nagar,Lalitpur,15082,10102.000003473406,7.080769983571124,395.9611956666666,0,1,0,1,0
Dealer,0,0,3,BHK,1490.1421369999998,1,1,"Sahakara Nagar,Bangalore",13.064,77.58,65.0,Bangalore,Sahakara Nagar,Bangalore,15083,4361.999998930304,7.3072976402010035,496.7140456666666,0,1,0,1,0
Owner,0,0,3,BHK,1950.13233,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,140.0,Ghaziabad,Vaibhav Khand,Ghaziabad,15084,7179.0000015024625,7.576165165078491,650.0441099999999,0,0,0,1,0
Owner,0,1,2,BHK,850.0464868999999,1,1,"Sainath Nagar,Pune",18.628795,73.85299300000001,64.0,Pune,Sainath Nagar,Pune,15085,7529.000000152816,6.746466753285882,425.02324344999994,0,0,0,1,0
Dealer,0,1,2,BHK,341.9334784,1,0,"Purseni,Lucknow",26.707154,80.98234599999999,11.0,Lucknow,Purseni,Lucknow,15086,3216.9999999625657,5.8375364878322635,170.9667392,0,1,0,0,0
Owner,0,1,4,BHK,3308.215402,1,1,"Sector-107 Noida,Noida",28.546788,77.37849399999999,180.0,Noida,Sector-107 Noida,Noida,15087,5440.999999310203,8.104466401602307,827.0538505,0,0,0,1,1
Dealer,0,0,2,BHK,800.0,1,1,"Bhakti Park,Mumbai",19.02767,72.88001,170.0,Mumbai,Bhakti Park,Mumbai,15088,21250.0,6.68586094706836,400.0,0,1,0,1,1
Owner,0,0,2,BHK,1037.105324,1,1,"Undri,Pune",18.452663,73.93104,45.0,Pune,Undri,Pune,15089,4338.999999193909,6.9451525267863765,518.552662,0,0,0,1,0
Dealer,0,0,3,BHK,1400.0,1,1,"Manish Nagar,Nagpur",21.094632,79.074805,56.0,Nagpur,Manish Nagar,Nagpur,15090,4000.0,7.244941546337007,466.6666666666667,0,1,0,1,0
Dealer,1,1,3,BHK,1500.187523,0,0,"Kogilu,Bangalore",13.092356,77.61346800000001,120.0,Bangalore,Kogilu,Bangalore,15091,7999.000002348373,7.314011755875407,500.0625076666667,0,1,1,0,0
Owner,0,0,2,BHK,855.2357112999999,1,1,"silicon city,Indore",22.72056,75.84722,20.5,Indore,silicon city,Indore,15092,2397.000000016253,6.75254570190435,427.61785564999997,0,0,0,1,0
Builder,0,0,2,BHK,887.2832369999999,1,0,"Joka,Kolkata",22.452032,88.298947,30.7,Kolkata,Joka,Kolkata,15093,3459.99999997746,6.789290652720642,443.64161849999994,0,1,0,0,0
Owner,0,0,2,BHK,1000.0,1,1,"koyana vasahat,Karad",17.28,74.2,23.0,Karad,koyana vasahat,Other_City,15094,2300.0,6.90875477931522,500.0,0,0,0,1,0
Owner,0,0,3,BHK,1750.198886,1,1,"Samarth Nagar,Aurangabad",19.878748,75.320274,110.0,Aurangabad,Samarth Nagar,Other_City,15095,6285.0000008513325,7.468055910073229,583.3996286666667,0,0,0,1,0
Dealer,0,0,2,BHK,713.7990331,1,1,"4 Bunglows,Lalitpur",24.69028,78.41889,220.0,Lalitpur,4 Bunglows,Lalitpur,15096,30821.000001155648,6.572001430598292,356.89951655,0,1,0,1,1
Dealer,0,0,3,BHK,942.5474487,1,1,"LIC Colony,Lalitpur",19.243627,72.84951099999999,220.0,Lalitpur,LIC Colony,Lalitpur,15097,23340.999999886797,6.849646653634191,314.1824829,0,1,0,1,1
Dealer,0,1,1,BHK,700.0,1,1,"Karanjade,Lalitpur",24.69028,78.41889,42.0,Lalitpur,Karanjade,Lalitpur,15098,6000.0,6.55250788703459,700.0,0,1,0,1,0
Dealer,0,0,2,BHK,1340.996169,1,1,"Sector - 6 Dharuhera,Dharuhera",28.214131,76.798913,35.0,Dharuhera,Sector - 6 Dharuhera,Other_City,15099,2609.9999991871714,7.201913462833066,670.4980845,0,1,0,1,0
Dealer,0,1,3,BHK,2074.074074,1,0,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,140.0,Gurgaon,Sector-70A Gurgaon,Gurgaon,15100,6750.000000241071,7.637752130340882,691.3580246666667,0,1,0,0,0
Builder,0,1,3,BHK,1135.975725,1,0,"Raebareli Road,Lucknow",26.75,81.0,59.9,Lucknow,Raebareli Road,Lucknow,15101,5273.000001826624,7.036127143478645,378.658575,0,1,0,0,0
Dealer,0,0,3,BHK,1770.956316,1,1,"Sector 11 Kharghar,Maharashtra",19.037971,73.070481,180.0,Maharashtra,Sector 11 Kharghar,Maharashtra,15102,10164.000002358049,7.479839478490948,590.318772,0,1,0,1,1
Dealer,0,0,3,BHK,1212.252879,1,1,"Kamadenu Lay out Konapana Agrahara,Bangalore",12.852426,77.660475,55.8,Bangalore,Kamadenu Lay out Konapana Agrahara,Bangalore,15103,4602.999998319658,7.101060361247686,404.08429299999995,0,1,0,1,0
Owner,0,1,3,BHK,1300.191205,1,1,"Raj Nagar,Ghaziabad",28.682219,77.445819,68.0,Ghaziabad,Raj Nagar,Ghaziabad,15104,5229.999998346397,7.171035435430949,433.3970683333334,0,0,0,1,0
Dealer,0,0,3,BHK,1800.055386,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,65.0,Ghaziabad,Ahinsa Khand 2,Ghaziabad,15105,3611.0000006410914,7.496128097618142,600.018462,0,1,0,1,0
Dealer,0,0,2,BHK,989.1808346,1,1,"Guduvancheri,Chennai",12.842686,80.063733,32.0,Chennai,Guduvancheri,Chennai,15106,3235.0000000697546,6.897887587660229,494.5904173,0,1,0,1,0
Dealer,1,1,2,BHK,1020.134228,0,1,"Mira Road,Maharashtra",19.283359,72.864964,76.0,Maharashtra,Mira Road,Maharashtra,15107,7450.000001372368,6.928669276712642,510.067114,0,1,1,0,0
Owner,0,0,1,BHK,646.6784245,1,1,"Amroli,Surat",21.23994,72.85651999999999,11.0,Surat,Amroli,Surat,15108,1700.999999884796,6.473394314687623,646.6784245,0,0,0,1,0
Dealer,1,0,3,BHK,1386.292835,0,1,"Bariatu,Ranchi",23.399528,85.357421,53.4,Ranchi,Bariatu,Other_City,15109,3851.9999996970337,7.2351095263649166,462.09761166666664,0,1,0,0,0
Dealer,0,0,2,BHK,1135.172896,1,1,"Sector 15 Kharghar,Mumbai",19.040416,73.078151,130.0,Mumbai,Sector 15 Kharghar,Mumbai,15110,11451.999995602431,7.035420784883379,567.586448,0,1,0,1,0
Dealer,0,0,1,RK,220.0014915,1,1,"Eksar,Lalitpur",24.69028,78.41889,59.0,Lalitpur,Eksar,Lalitpur,15111,26818.000004331792,5.398169450363757,220.0014915,1,1,0,1,0
Dealer,1,1,3,BHK,1782.531194,0,0,"Perungudi,Chennai",12.961,80.2409,170.0,Chennai,Perungudi,Chennai,15112,9537.000001583143,7.4863504949739985,594.1770646666666,0,1,1,0,1
Dealer,0,1,1,BHK,452.2933182,1,0,"Kolshet Road,Maharashtra",19.249861,72.96386600000001,63.9,Maharashtra,Kolshet Road,Maharashtra,15113,14128.000001040033,6.116539417489609,452.2933182,0,1,0,0,0
Dealer,1,0,4,BHK,2823.363332,0,1,"Lalpur,Ranchi",23.368714,85.34384,160.0,Ranchi,Lalpur,Other_City,15114,5666.999999134366,7.946038248977546,705.840833,0,1,0,0,1
Dealer,0,1,3,BHK,1795.101936,1,1,"Thanisandra,Bangalore",13.055985,77.622157,140.0,Bangalore,Thanisandra,Bangalore,15115,7799.000000632833,7.493374004489821,598.367312,0,1,0,1,0
Dealer,0,1,3,BHK,1295.097132,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,56.0,Noida,Sector-74 Noida,Noida,15116,4324.00000095128,7.1671128216346585,431.699044,0,1,0,1,0
Dealer,0,0,3,BHK,1785.714286,1,1,"Kundli,Sonipat",28.874383,77.113251,38.5,Sonipat,Kundli,Other_City,15117,2155.99999965504,7.488133617653504,595.2380953333333,0,1,0,1,0
Dealer,0,0,2,BHK,1150.180743,1,1,"Jessore Road,Kolkata",22.54111,88.33778000000001,70.0,Kolkata,Jessore Road,Kolkata,15118,6085.999998349826,7.0485434276709125,575.0903715,0,1,0,1,0
Owner,0,0,3,BHK,1350.21097,1,1,"Race Course,Dehradun",30.313141,78.044472,80.0,Dehradun,Race Course,Other_City,15119,5925.000002036719,7.208756484169929,450.07032333333336,0,0,0,1,0
Dealer,0,1,2,BHK,925.9259259,1,1,"Moshi,Pune",18.669919,73.853723,40.5,Pune,Moshi,Pune,15120,4374.000000122472,6.831873655037604,462.96296295,0,1,0,1,0
Dealer,0,1,3,BHK,1625.036732,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,55.3,Faridabad,Sector 80 Faridabad,Faridabad,15121,3403.000000617832,7.3939008802585,541.6789106666666,0,1,0,1,0
Dealer,0,0,2,BHK,1149.773071,1,1,"Palanpur,Surat",21.17,72.83,38.0,Surat,Palanpur,Surat,15122,3305.000000300059,7.048189231160294,574.8865355,0,1,0,1,0
Owner,0,0,1,BHK,659.9208095,1,1,"Narayan Nagar,Surat",21.220324,72.830118,15.0,Surat,Narayan Nagar,Surat,15123,2273.00000000985,6.4936340285898835,659.9208095,0,0,0,1,0
Dealer,0,0,3,BHK,1400.050543,1,1,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,55.4,Faridabad,Sector 84 Faridabad,Faridabad,15124,3957.0000009635364,7.244977622060289,466.68351433333333,0,1,0,1,0
Dealer,1,1,2,BHK,1149.933658,0,0,"Akota,Vadodara",22.2951,73.1686,26.0,Vadodara,Akota,Vadodara,15125,2260.999999358224,7.048328768485564,574.966829,0,1,1,0,0
Dealer,0,1,2,BHK,1007.005254,1,1,"Balagere,Bangalore",12.93687,77.720248,69.0,Bangalore,Balagere,Bangalore,15126,6851.999999594838,6.915728660919317,503.502627,0,1,0,1,0
Dealer,0,0,3,BHK,1840.640223,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,52.9,Chandigarh,Zirakpur,Chandigarh,15127,2873.999999509953,7.518411879062723,613.546741,0,1,0,1,0
Owner,0,0,3,BHK,1399.9243279999998,1,1,"Medavakkam,Chennai",12.91716,80.19287,74.0,Chennai,Medavakkam,Chennai,15128,5286.0000015658,7.244887532030295,466.6414426666666,0,0,0,1,0
Dealer,0,0,3,BHK,1799.775028,1,1,"JP Nagar,Bangalore",12.905368,77.580403,80.0,Bangalore,JP Nagar,Bangalore,15129,4445.000000300038,7.495972422326226,599.9250093333334,0,1,0,1,0
Dealer,0,0,3,BHK,2349.336057,1,1,"NH-8,Dharuhera",12.973237,77.64685899999999,69.0,Dharuhera,NH-8,Other_City,15130,2937.0000002515603,7.762313599892977,783.112019,0,1,0,1,0
Dealer,1,1,3,BHK,1548.837209,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,66.6,Lucknow,Gomti Nagar Extension,Lucknow,15131,4300.000000839339,7.345905177946015,516.2790696666667,0,1,1,0,0
Owner,0,0,3,BHK,1288.327751,1,1,"Nayabad,Kolkata",22.483471,88.417711,50.0,Kolkata,Nayabad,Kolkata,15132,3880.9999987340175,7.161876238267988,429.4425836666667,0,0,0,1,0
Owner,0,0,1,BHK,688.954145,1,1,"Khopoli,Raigad",18.79143,73.34418000000001,30.5,Raigad,Khopoli,Other_City,15133,4427.000000123375,6.5366251388612335,688.954145,0,0,0,1,0
Dealer,0,1,2,BHK,744.7402718,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,160.0,Lalitpur,Goregaon (East),Lalitpur,15134,21484.000000871176,6.6143773784555995,372.3701359,0,1,0,1,1
Builder,1,1,4,BHK,2131.25,0,0,"Mala Road,Kota",25.025959,75.873414,68.2,Kota,Mala Road,Other_City,15135,3200.0,7.6649330391992185,532.8125,0,1,1,0,0
Dealer,0,0,2,BHK,985.0211657,1,1,"Sector-4 Vaishali,Ghaziabad",28.644695,77.33895600000001,60.5,Ghaziabad,Sector-4 Vaishali,Ghaziabad,15136,6142.000000274715,6.89367782059942,492.51058285,0,1,0,1,0
Owner,0,0,2,BHK,700.0350017999999,1,1,"Ambattur,Chennai",13.0983,80.1622,40.0,Chennai,Ambattur,Chennai,15137,5713.999999592593,6.552557817029151,350.01750089999996,0,0,0,1,0
Dealer,0,0,2,BHK,1070.02065,1,1,"Munnekollal,Bangalore",12.96991,77.59796,57.0,Bangalore,Munnekollal,Bangalore,15138,5326.999997616868,6.976367351307624,535.010325,0,1,0,1,0
Owner,0,0,2,BHK,825.0825083,1,1,"Kalyan (West),Maharashtra",19.245347,73.124577,45.0,Maharashtra,Kalyan (West),Maharashtra,15139,5453.999999674942,6.716694657515457,412.54125415,0,0,0,1,0
Dealer,0,0,3,BHK,1431.087627,1,1,"Chetla,Kolkata",22.514724,88.334822,130.0,Kolkata,Chetla,Kolkata,15140,9083.999997436913,7.2668885376875405,477.02920900000004,0,1,0,1,0
Owner,0,0,2,BHK,963.9414495,1,1,"TNHB Avadi,Chennai",13.12,80.1,54.0,Chennai,TNHB Avadi,Chennai,15141,5601.999999897297,6.872067425404975,481.97072475,0,0,0,1,0
Owner,0,1,1,BHK,500.0,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,36.0,Noida,Sector-168 Noida,Noida,15142,7200.0,6.2166061010848646,500.0,0,0,0,1,0
Dealer,0,1,2,BHK,1073.138517,1,1,"Taloja,Lalitpur",24.69028,78.41889,65.0,Lalitpur,Taloja,Lalitpur,15143,6057.000002358502,6.979274239750646,536.5692585,0,1,0,1,0
Owner,0,0,2,BHK,1016.138673,1,1,"Sonarpur,Kolkata",22.4426,88.4304,34.0,Kolkata,Sonarpur,Kolkata,15144,3346.0000001397448,6.924748741718652,508.0693365,0,0,0,1,0
Dealer,1,0,3,BHK,1017.005669,0,1,"Kestopur,Kolkata",22.605438,88.422084,30.5,Kolkata,Kestopur,Kolkata,15145,2998.999998691256,6.925600765857242,339.00188966666667,0,1,0,0,0
Dealer,1,0,2,BHK,740.0722022000001,0,1,"Barrackpore,Kolkata",22.75,88.36667,24.6,Kolkata,Barrackpore,Kolkata,15146,3323.999999847582,6.608098059415626,370.03610110000005,0,1,0,0,0
Dealer,0,0,1,BHK,722.0852413,1,1,"Budigere,Bangalore",13.141581,77.749756,41.0,Bangalore,Budigere,Bangalore,15147,5677.999999859573,6.58352711465592,722.0852413,0,1,0,1,0
Builder,1,1,1,BHK,473.965287,0,0,"Moshi,Pune",18.669919,73.853723,28.4,Pune,Moshi,Pune,15148,5992.000000624518,6.163241721364168,473.965287,0,1,1,0,0
Owner,0,0,1,BHK,490.02849,1,1,"Kotturppuram,Chennai",13.0156,80.2467,43.0,Chennai,Kotturppuram,Chennai,15149,8775.000000510176,6.196502150551086,490.02849,0,0,0,1,0
Owner,0,1,2,BHK,1200.192031,1,1,"Sector-117 Mohali,Mohali",30.723932,76.67447299999999,50.0,Mohali,Sector-117 Mohali,Mohali,15150,4165.999999045152,7.091069701888035,600.0960155,0,0,0,1,0
Dealer,0,0,3,BHK,2176.183844,1,1,"Kharavela Nagar,Bhubaneswar",20.26444,85.82806,250.0,Bhubaneswar,Kharavela Nagar,Bhubaneswar,15151,11488.000000058817,7.685787505992369,725.3946146666667,0,1,0,1,1
Owner,0,0,3,BHK,1725.4128670000002,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,70.0,Ghaziabad,Ahinsa Khand 2,Ghaziabad,15152,4056.9999991775876,7.453801047557653,575.1376223333334,0,0,0,1,0
Dealer,0,0,1,BHK,620.0326926,1,1,"Sector 29 Vashi,Lalitpur",28.4694,77.0675,110.0,Lalitpur,Sector 29 Vashi,Lalitpur,15154,17741.000000940916,6.4313837256363415,620.0326926,0,1,0,1,0
Dealer,0,0,3,BHK,1400.11383,1,1,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,49.2,Faridabad,Sector 84 Faridabad,Faridabad,15155,3514.000000985634,7.245022792144257,466.70461,0,1,0,1,0
Dealer,0,1,3,BHK,1580.404096,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,57.1,Chandigarh,Zirakpur,Chandigarh,15156,3613.0000007289277,7.366068399743502,526.8013653333334,0,1,0,1,0
Dealer,0,0,3,BHK,1590.091221,1,1,"Koperkhairane,Lalitpur",24.69028,78.41889,190.0,Lalitpur,Koperkhairane,Lalitpur,15157,11949.000000170432,7.372175362332126,530.030407,0,1,0,1,1
Dealer,0,0,2,BHK,1100.052383,1,1,"Sector 18 Kamothe,Maharashtra",19.0168,73.09646,84.0,Maharashtra,Sector 18 Kamothe,Maharashtra,15158,7636.000003101671,7.004021713247575,550.0261915,0,1,0,1,0
Dealer,1,1,1,BHK,490.6990231,0,0,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,110.0,Lalitpur,Kanjur Marg (East),Lalitpur,15159,22416.999998303036,6.197866787635363,490.6990231,0,1,1,0,0
Dealer,0,0,2,BHK,1250.0,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,45.0,Bangalore,Uttarahalli,Bangalore,15160,3600.0,7.1316985104669115,625.0,0,1,0,1,0
Dealer,0,0,4,BHK,2600.183542,1,1,"Sector-79 Mohali,Mohali",30.678174,76.712936,85.0,Mohali,Sector-79 Mohali,Mohali,15161,3269.000000462275,7.863721828895171,650.0458855,0,1,0,1,0
Dealer,0,0,3,BHK,1372.790793,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,33.4,Jaipur,Ajmer Road,Jaipur,15162,2433.0000004596477,7.225329199908438,457.596931,0,1,0,1,0
Owner,0,0,2,BHK,1140.385372,1,1,"Pali Khera,Mathura",27.473198,77.644713,29.0,Mathura,Pali Khera,Other_City,15163,2542.9999991266113,7.0399980421802875,570.192686,0,0,0,1,0
Dealer,0,1,2,BHK,935.0788138,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,35.0,Ghaziabad,Raj Nagar Extension,Ghaziabad,15164,3742.9999999428924,6.841699675710515,467.5394069,0,1,0,1,0
Dealer,0,1,2,BHK,924.9471459,1,1,"Electronic City,Bangalore",12.8458,77.6727,35.0,Bangalore,Electronic City,Bangalore,15165,3783.999999907454,6.8308171551554056,462.47357295,0,1,0,1,0
Owner,0,0,1,BHK,677.7777778,1,1,"Chanod Colony,Vapi",20.366670000000003,72.9,12.2,Vapi,Chanod Colony,Other_City,15166,1799.9999999409838,6.520293795346286,677.7777778,0,0,0,1,0
Owner,0,1,3,BHK,955.8706388,1,1,"Bhayli,Vadodara",22.288976,73.128222,60.0,Vadodara,Bhayli,Vadodara,15167,6277.000000264052,6.863668208648459,318.62354626666666,0,0,0,1,0
